4,10,0.281291166973,0,0,0,0,0.825323048011,0,0,0,0.97590431,0,0,0,0,0,0,0,0,0,1.0317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,14,0.335686101846,0,0,0,0,0.940371415167,0,0,0,1.181473562,0,0,0,0,0,0,0,0,0,1.22853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-90,0.396145229464,0,0,0,0,1.06446981511,0,0,0,1.3861669205,0,0,0,0,0,0,0,0,0,1.405677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,0.462967043331,0,0,0,0,1.19662566398,0,0,0,1.58810387168,0,0,0,0,0,0,0,0,0,1.5651093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
7,-35,0.53632093914,0,0,0,0,1.33575760371,0,0,0,1.78578876342,0,0,0,0,0,0,0,0,0,1.70859837,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-35,0.616251248021,0,0,0,0,1.4807428618,0,0,0,1.97805263809,0,0,0,0,0,0,0,0,0,1.877734533,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,0.70268560197,0,0,0,0,1.6304540589,0,0,0,2.16800205024,0,0,0,0,0,0,0,0,0,2.0659534797,0,0,0,0,0,0,0,0,0,0,1.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
8,-80,0.795446143123,0,0,0,0,1.78418717801,0,0,0,2.35777653365,0,0,0,0,0,0,0,0,0,2.26774729173,0,0,0,0,0,0,0,0,0,0,1.3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,15,0.89430240474,0,0,0,0,1.94152253581,0,0,0,2.54875093199,0,0,0,0,0,0,0,0,0,2.47851880656,0,0,0,0,0,0,0,0,0,0,1.63804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,0.999005002622,0,0,0,0,2.10221988792,0,0,0,2.74170293425,0,0,0,0,0,0,0,0,0,2.6944545455,0,0,0,0,0,0,0,0,0,0,1.874236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,15,1.10930546895,0,0,0,0,2.26614077552,0,0,0,2.93695115083,0,0,0,0,0,0,0,0,0,2.91241394859,0,0,0,0,0,0,0,0,0,0,1.636907395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,15,1.2249663382,0,0,0,0,2.43319244354,0,0,0,3.13446830647,0,0,0,0,0,0,0,0,0,3.08484692416,0,0,0,0,0,0,0,0,0,0,1.4233116505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
7,-30,1.34576461681,0,0,0,0,2.60328868515,0,0,0,3.32947531977,0,0,0,0,0,0,0,0,0,3.21867916368,0,0,0,0,0,0,0,0,0,0,1.23107548045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,15,1.47149099076,0,0,0,0,2.77587405386,0,0,0,3.51836351737,0,0,0,0,0,0,0,0,0,3.3199064846,0,0,0,0,0,0,0,0,0,0,1.0580629274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-35,1.60190153833,0,0,0,0,2.95008781658,0,0,0,3.69848461503,0,0,0,0,0,0,0,0,0,3.39371154825,0,0,0,0,0,0,0,0,0,0,0.902351629664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,1.73669066528,0,0,0,0,3.12489051158,0,0,0,3.86797337123,0,0,0,0,0,0,0,0,0,3.44456653287,0,0,0,0,0,0,0,0,0,0,0.762211461698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,15,1.875479401,0,0,0,0,3.29916011781,0,0,0,4.02559824173,0,0,0,0,0,0,0,0,0,3.47632340364,0,0,0,0,0,0,0,0,0,0,0.636085310528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,15,2.01781448108,0,0,0,0,3.47176367422,0,0,0,4.17063599469,0,0,0,0,0,0,0,0,0,3.49229323348,0,0,0,0,0,0,0,0,0,0,0.117657269975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,15,2.16317468276,0,0,0,0,3.64160919991,0,0,0,4.30276679564,0,0,0,0,0,0,0,0,0,3.45482846056,0,0,0,0,0,0,0,0,0,0,-0.348927966522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,20,2.31098171838,0,0,0,0,3.80768193181,0,0,0,4.41793841384,0,0,0,0,0,0,0,0,0,3.37445630713,0,0,0,0,0,0,0,0,0,0,-0.76885467937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-35,2.4606136629,0,0,0,0,3.96866340063,0,0,0,4.51355645861,0,0,0,0,0,0,0,0,0,3.26013289702,0,0,0,0,0,0,0,0,0,0,-1.14678872093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,15,2.61137895004,0,0,0,0,4.12310757086,0,0,0,4.58818150112,0,0,0,0,0,0,0,0,0,3.11945220312,0,0,0,0,0,0,0,0,0,0,-1.48692935834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,2.76251058105,0,0,0,0,4.26956908207,0,0,0,4.6412773768,0,0,0,0,0,0,0,0,0,2.95882891626,0,0,0,0,0,0,0,0,0,0,-1.79305593201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,20,2.91317373546,0,0,0,0,4.40669349877,0,0,0,4.67300294246,0,0,0,0,0,0,0,0,0,2.783658362,0,0,0,0,0,0,0,0,0,0,-2.06856984831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,3.06248164486,0,0,0,0,4.53327771311,0,0,0,4.68404064783,0,0,0,0,0,0,0,0,0,2.59845622666,0,0,0,0,0,0,0,0,0,0,-2.68095542702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,20,3.2095159189,0,0,0,0,4.64830716618,0,0,0,4.67545622115,0,0,0,0,0,0,0,0,0,2.37054187085,0,0,0,0,0,0,0,0,0,0,-3.23210244787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,15,3.35334856056,0,0,0,0,4.75097531711,0,0,0,4.6449410807,0,0,0,0,0,0,0,0,0,2.11030976,0,0,0,0,0,0,0,0,0,0,-3.72813476663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,3.49306372646,0,0,0,0,4.84032544406,0,0,0,4.59145684553,0,0,0,0,0,0,0,0,0,1.82650258869,0,0,0,0,0,0,0,0,0,0,-4.17456385352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,20,3.62774149497,0,0,0,0,4.91539266964,0,0,0,4.51494315482,0,0,0,0,0,0,0,0,0,1.5264376901,0,0,0,0,0,0,0,0,0,0,-4.57635003172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-35,3.75645745851,0,0,0,0,4.97530256872,0,0,0,4.41607734397,0,0,0,0,0,0,0,0,0,1.21620468142,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,-44,3.8782922165,0,0,0,0,5.01933588548,0,0,0,4.29607791567,0,0,0,0,0,0,0,0,0,0.93468020828,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-36,3.99234639004,0,0,0,0,5.04696712772,0,0,0,4.15992879813,0,0,0,0,0,0,0,0,0,0.681308182452,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,4.09775799414,0,0,0,0,5.05822169547,0,0,0,4.01205992348,0,0,0,0,0,0,0,0,0,0.453273359207,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,4.19375378205,0,0,0,0,5.05356539767,0,0,0,3.85617673432,0,0,0,0,0,0,0,0,0,0.248042018286,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,4.27968440796,0,0,0,0,5.03378796957,0,0,0,3.6953607823,0,0,0,0,0,0,0,0,0,0.0633338114573,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,-44,4.35504442624,0,0,0,0,4.99990829723,0,0,0,3.53215745187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,10,4.41948081426,0,0,0,0,4.95309789112,0,0,0,3.37894170669,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,14,4.47279299097,0,0,0,0,4.89564848326,0,0,0,3.27104453602,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,4.51502958371,0,0,0,0,4.83315537809,0,0,0,3.20093438242,0,0,0,0,0,0,0,0,0,0.813,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,4.5467938316,0,0,0,0,4.76990126918,0,0,0,3.16213281417,0,0,0,0,0,0,0,0,0,1.0317,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-40,4.56905687634,0,0,0,0,4.70909280235,0,0,0,3.14907921576,0,0,0,0,0,0,0,0,0,1.22853,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,6,4.58301337801,0,0,0,0,4.6530599529,0,0,0,3.15701200888,0,0,0,0,0,0,0,0,0,1.405677,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,10,4.5899715049,0,0,0,0,4.60342358838,0,0,0,3.18186445122,0,0,0,0,0,0,0,0,0,1.5651093,0,0,0,0,0,0,0,0,0,0,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,14,4.59127067902,0,0,0,0,4.56123585602,0,0,0,3.22017328501,0,0,0,0,0,0,0,0,0,1.70859837,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,-44,4.58822158436,0,0,0,0,4.52709739718,0,0,0,3.26899870752,0,0,0,0,0,0,0,0,0,1.377834528,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,10,4.58206389467,0,0,0,0,4.50125483823,0,0,0,3.27986851123,0,0,0,0,0,0,0,0,0,1.0801470702,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,10,4.57393797647,0,0,0,0,4.47908340685,0,0,0,3.25988556565,0,0,0,0,0,0,0,0,0,0.81222835818,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,14,4.56440772868,0,0,0,0,4.45713102387,0,0,0,3.21511172262,0,0,0,0,0,0,0,0,0,0.571101517362,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,4.55363548689,0,0,0,0,4.43289694263,0,0,0,3.15070499108,0,0,0,0,0,0,0,0,0,0.354087360626,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,4.54151730349,0,0,0,0,4.40464624042,0,0,0,3.07103968716,0,0,0,0,0,0,0,0,0,0.158774619563,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,4.52778615072,0,0,0,0,4.3712548747,0,0,0,2.97981159266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
3,-47,4.51208931057,0,0,0,0,4.33208074838,0,0,0,2.88183043339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,9,4.49404513354,0,0,0,0,4.28702689858,0,0,0,2.79364739005,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
8,-136,4.47330043978,0,0,0,0,4.23766101125,0,0,0,2.74427965105,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,4.44969412032,0,0,0,0,4.18829543243,0,0,0,2.72684598594,0,0,0,0,0,0,0,0,0,0.813,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,6,4.42351236857,0,0,0,0,4.14212321932,0,0,0,2.73545325735,0,0,0,0,0,0,0,0,0,1.0317,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,10,4.39533203242,0,0,0,0,4.10142886859,0,0,0,2.76506761461,0,0,0,0,0,0,0,0,0,1.22853,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,14,4.36590070175,0,0,0,0,4.06776509252,0,0,0,2.81140156785,0,0,0,0,0,0,0,0,0,1.405677,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,4.33604646317,0,0,0,0,4.04210062604,0,0,0,2.8708150543,0,0,0,0,0,0,0,0,0,1.5651093,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,15,4.30661145845,0,0,0,0,4.02494336071,0,0,0,2.94022882777,0,0,0,0,0,0,0,0,0,1.70859837,0,0,0,0,0,0,0,0,-0.81924256355,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,4.27840439924,0,0,0,0,4.01644250513,0,0,0,3.01704869601,0,0,0,0,0,0,0,0,0,1.75582246907,0,0,0,0,0,0,0,0,-1.88454161939,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
7,-30,4.25216804541,0,0,0,0,4.01647295373,0,0,0,3.09090851509,0,0,0,0,0,0,0,0,0,1.69180490564,0,0,0,0,0,0,0,0,-2.84331076965,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,15,4.22855837151,0,0,0,0,4.02388560078,0,0,0,3.1509812361,0,0,0,0,0,0,0,0,0,1.53832177122,0,0,0,0,0,0,0,0,-3.70620300488,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,4.20805085558,0,0,0,0,4.0365636545,0,0,0,3.18969990639,0,0,0,0,0,0,0,0,0,1.31390635564,0,0,0,0,0,0,0,0,-4.48280601658,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,15,4.19086176984,0,0,0,0,4.05184538269,0,0,0,3.20210741225,0,0,0,0,0,0,0,0,0,1.03427994648,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,11,4.17691961267,0,0,0,0,4.06683956457,0,0,0,3.18531432288,0,0,0,0,0,0,0,0,0,0.77094794683,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,14,4.16587093946,0,0,0,0,4.07865518726,0,0,0,3.14386997579,0,0,0,0,0,0,0,0,0,0.533949147147,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-90,4.15710857769,0,0,0,0,4.08514522741,0,0,0,3.08287255344,0,0,0,0,0,0,0,0,0,0.320650227432,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,10,4.14987139121,0,0,0,0,4.08488713129,0,0,0,3.00664711433,0,0,0,0,0,0,0,0,0,0.128681199689,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,6,4.14333211635,0,0,0,0,4.07703306312,0,0,0,2.91884923606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
3,7,4.1366614407,0,0,0,0,4.06118549193,0,0,0,2.82696431245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,9,4.12907323396,0,0,0,0,4.03773510434,0,0,0,2.74256736654,0,0,0,0,0,0,0,0,0,-0.0440909252797,0,0,0,0,0,0,0,0,-4.5995,-4.5995,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
4,10,4.11989904365,0,0,0,0,4.00819090488,0,0,0,2.66390197826,0,0,0,0,0,0,0,0,0,-0.102903574688,0,0,0,0,0,0,0,0,-4.5995,-8.73905,-4.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,14,4.10868814786,0,0,0,0,3.9737353732,0,0,0,2.587222452,0,0,0,0,0,0,0,0,0,-0.175210167654,0,0,0,0,0,0,0,0,-4.5995,-8.73905,-4.9379575921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
5,-40,4.09515313304,0,0,0,0,3.93505820886,0,0,0,2.51098094214,0,0,0,0,0,0,0,0,0,-0.199585837752,0,0,0,0,0,0,0,0,-4.5995,-8.73905,-4.9379575921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
6,-90,4.07910429004,0,0,0,0,3.89262537237,0,0,0,2.43992626001,0,0,0,0,0,0,0,0,0,-0.25251722222,0,0,0,0,0,0,0,0,-5.18174872712,-8.73905,-4.9379575921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4737805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
