0,1
1,7
2,2
3,5
4,5
5,4
6,6
7,2
8,5
9,2
10,2
11,5
12,2
13,3
14,6
15,3
16,5
17,2
18,4
19,3
20,2
21,2
22,5
23,2
24,4
25,5
26,6
27,5
28,3
29,2
30,2
31,2
32,2
33,7
34,4
35,4
36,3
37,3
38,4
39,2
40,4
41,4
42,3
43,3
44,4
45,2
46,2
47,4
48,4
49,2
50,5
51,4
52,4
53,2
54,4
55,4
56,4
57,5
58,2
59,3
60,4
61,2
62,2
63,2
64,4
65,2
66,7
67,2
68,2
69,3
70,7
71,2
72,3
73,4
74,2
75,5
76,5
77,5
78,3
79,3
80,7
81,2
82,2
83,2
84,2
85,3
86,3
87,2
88,3
89,4
90,5
91,3
92,7
93,2
94,3
95,3
96,7
97,2
98,3
99,2
100,4
