0,2
1,2
2,5
3,3
4,2
5,5
6,5
7,4
8,2
9,6
10,4
11,3
12,2
13,2
14,2
15,5
16,2
17,2
18,2
19,3
20,2
21,2
22,6
23,4
24,2
25,4
26,5
27,3
28,2
29,2
30,5
31,3
32,4
33,2
34,4
35,2
36,5
37,3
38,2
39,5
40,2
41,7
42,5
43,2
44,3
45,5
46,3
47,2
48,2
49,2
50,4
51,2
52,5
53,5
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,3
62,3
63,4
64,4
65,2
66,2
67,6
68,4
69,4
70,4
71,2
72,2
73,2
74,5
75,2
76,2
77,3
78,3
79,3
80,4
81,4
82,2
83,5
84,5
85,7
86,3
87,2
88,3
89,4
90,5
91,4
92,4
93,5
94,5
95,4
96,3
97,2
98,2
99,5
100,4
